x,y,z,a
40,40,20,40725.758
40,40,40,32974.027
40,40,60,26017.928
40,40,80,20018.148
40,40,100,14008.94
40,40,120,4475.1343
40,40,140,1584.3707
40,40,160,1693157.0
40,40,180,2510620.2
40,40,200,3491631.0
40,40,220,3706869.0
40,40,240,3600370.5
40,40,260,3161974.5
40,40,280,3184983.8
40,40,300,3395494.2
40,40,320,4258092.5
40,40,340,4469283.0
40,40,360,1346152.8
40,40,380,2417181.2
40,40,400,3012211.8
40,40,420,4262060.5
40,40,440,5167332.5
40,40,460,4395823.0
40,40,480,4024086.8
40,40,500,4336302.0
40,40,520,4112850.2
40,40,540,4011322.0
40,40,560,3974718.0
40,40,580,3942719.0
40,40,600,3579038.0
40,40,620,2216937.8
40,40,640,2332560.2
40,40,660,4216382.5
40,40,680,4229689.5
40,40,700,3735111.2
40,40,720,3807462.0
40,40,740,3677451.2
40,40,760,3871427.8
40,60,0,49383.473
40,60,20,40712.797
40,60,40,32971.777
40,60,60,26009.332
40,60,80,19900.484
40,60,100,14306.207
40,60,120,4137.6396
40,60,140,6754.091
40,60,160,10571.647
40,60,180,7394.652
40,60,200,2701895.8
40,60,220,3097121.8
40,60,240,3411984.0
40,60,260,2662142.0
40,60,280,2298361.2
40,60,300,1893245.6
40,60,320,1407905.4
40,60,340,1297167.5
40,60,360,891005.9
40,60,380,1967539.2
40,60,400,2281142.0
40,60,420,1855017.5
40,60,440,1771726.9
40,60,460,2929265.2
40,60,480,4014132.2
40,60,500,3978550.8
40,60,520,4248128.0
40,60,540,4454949.0
40,60,560,4295844.0
40,60,580,3803388.5
40,60,600,3593617.0
40,60,620,3089884.2
40,60,640,3243873.0
40,60,660,3095324.2
40,60,680,3155027.8
40,60,700,3189575.8
40,60,720,3130992.5
40,60,740,3028735.2
40,60,760,2752416.2
40,80,0,49398.305
40,80,20,40719.35
40,80,40,32982.793
40,80,60,26056.705
40,80,80,19974.43
40,80,100,14668.228
40,80,120,3721.5515
40,80,140,1806872.0
40,80,160,2216129.8
40,80,180,2143670.5
40,80,200,4202317.0
40,80,220,3118561.8
40,80,240,2561834.5
